PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallZAmb4
63,2025-10-02,15:31:01,1,1,"Moeller, Luke",703666,Left,GRA_CAN,"Bates, Camden",806492,Right,GRA_CAN,Undefined,2,Bottom,0,0,0,FourSeamFastBall,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,88.43224,-2.579287,-3.72776,2015.48527,209.411198,01:00:00,5.97235,3.12582,5.96963,-20.17489,15.43792,8.0841,1.89309,0.3385,81.30456,-6.363477,-2.278765,0.429511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.10532,8.9376,-2.83454,50,5.75619,8.01178,-128.15717,-6.40055,-8.53846,25.09281,-17.22617,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251002-BrazellField-Private-2,79ef3a90-9fdf-11f0-85e9-e9560c876798,87.75659,NA,NA,7.12768,NA,NA,NA,NA,NA,NA,b83723a8-161f-4502-b03c-5d09d5a7371a,2025-10-02,22:31:01,2025-10-02T22:31:01Z,2025-10-02T22:31:01Z,NA,v3,5310,5310,NA,"Aaron, Parker",10308979,Right,GRA_CAN,2662519e-cbc7-456b-b069-ff272e1900e6,54.52826,-129.04074,12.5464,5.97089,-5.79398,-8.61309,-3.12195,8.31243,-4.26923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,2025-10-02,15:31:20,1,2,"Moeller, Luke",703666,Left,GRA_CAN,"Bates, Camden",806492,Right,GRA_CAN,Undefined,2,Bottom,0,0,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,NA,83.71976,-2.013329,-4.19269,1946.539622,251.630172,02:30:00,5.76633,3.74916,5.87643,-33.31077,6.39611,15.76103,1.11475,1.16164,77.52836,-8.134345,-1.369728,0.453528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.11575,4.1511,-3.41884,50,5.58374,8.27959,-121.39462,-5.37093,-13.73432,21.61376,-25.91976,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251002-BrazellField-Private-2,855b4540-9fdf-11f0-85e9-e9560c876798,83.10941,NA,NA,6.1914,NA,NA,NA,NA,NA,NA,b83723a8-161f-4502-b03c-5d09d5a7371a,2025-10-02,22:31:20,2025-10-02T22:31:20Z,2025-10-02T22:31:20Z,NA,v3,5310,5310,NA,"Aaron, Parker",10308979,Right,GRA_CAN,c106e635-513f-4901-bbf2-1e40196cb502,54.62423,-122.21517,10.80688,5.76897,-4.38691,-12.95988,-3.74306,8.801,-6.86716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,2025-10-02,15:31:44,1,3,"Moeller, Luke",703666,Left,GRA_CAN,"Bates, Camden",806492,Right,GRA_CAN,Undefined,2,Bottom,0,1,1,Cutter,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,87.75224,-1.975715,-3.540262,1646.952014,197.560258,12:30:00,6.09959,3.00827,5.88705,-26.99667,9.23658,2.57811,2.01104,-0.06845,80.87856,-6.966678,-3.07865,0.433237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.2426,5.59886,-2.72391,50,5.92438,7.76477,-127.24245,-5.29925,-3.69746,24.72496,-22.94295,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251002-BrazellField-Private-2,93750ad0-9fdf-11f0-85e9-e9560c876798,87.00199,NA,NA,6.87368,NA,NA,NA,NA,NA,NA,b83723a8-161f-4502-b03c-5d09d5a7371a,2025-10-02,22:31:44,2025-10-02T22:31:44Z,2025-10-02T22:31:44Z,NA,v3,5310,5310,NA,"Aaron, Parker",10308979,Right,GRA_CAN,e094b29b-59bf-4163-a983-6b1be2748d64,54.6111,-128.13531,12.36248,6.10078,-4.47073,-11.47147,-3.00673,7.89829,-1.84873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,2025-10-02,15:32:05,1,4,"Moeller, Luke",703666,Left,GRA_CAN,"Bates, Camden",806492,Right,GRA_CAN,Undefined,2,Bottom,0,1,2,FourSeamFastBall,Four-Seam,StrikeCalled,Strikeout,Undefined,Undefined,0,0,NA,88.38847,-3.001246,-4.485295,1959.969309,212.000772,01:00:00,6.1248,3.13482,5.81227,-18.53092,17.52206,10.22552,1.77864,-0.19235,80.97839,-6.488897,-2.660856,0.432157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.40926,10.09796,-2.77259,50,5.86689,9.59487,-127.86775,-7.28288,-10.64068,25.68184,-15.4093,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251002-BrazellField-Private-2,a0536a30-9fdf-11f0-85e9-e9560c876798,87.21923,NA,NA,7.41008,NA,NA,NA,NA,NA,NA,b83723a8-161f-4502-b03c-5d09d5a7371a,2025-10-02,22:32:05,2025-10-02T22:32:05Z,2025-10-02T22:32:05Z,NA,v3,5310,5310,NA,"Aaron, Parker",10308979,Right,GRA_CAN,f11fe65f-090a-4299-bf6d-1828115b9d92,54.68563,-128.80541,12.84092,6.12252,-6.72028,-7.70465,-3.12999,9.98337,-5.32034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,2025-10-02,15:32:29,2,1,"Moeller, Luke",703666,Left,GRA_CAN,"Bianchina, Vince",812437,Right,GRA_CAN,Undefined,2,Bottom,1,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,NA,74.626,0.314245,-2.163741,2174.653758,54.7932,07:45:00,5.98833,3.11421,5.13311,-59.62948,-7.71445,-13.26973,1.31536,-0.03022,68.78646,-10.418022,-4.514859,0.518582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.96843,-3.43697,-2.90052,50,5.97158,4.60142,-108.25099,-1.43644,7.03388,20.09865,-36.22458,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251002-BrazellField-Private-2,aeaf8ff0-9fdf-11f0-85e9-e9560c876798,72.68359,NA,NA,5.83954,NA,NA,NA,NA,NA,NA,b83723a8-161f-4502-b03c-5d09d5a7371a,2025-10-02,22:32:29,2025-10-02T22:32:29Z,2025-10-02T22:32:29Z,NA,v3,5310,5310,NA,"Aaron, Parker",10308979,Right,GRA_CAN,4db1c4f3-fc44-4603-bc6d-6816f20833b4,55.36848,-109.24319,10.04932,5.99836,0.35184,-18.11229,-3.1191,4.25418,3.51694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,2025-10-02,15:32:54,2,2,"Moeller, Luke",703666,Left,GRA_CAN,"Bianchina, Vince",812437,Right,GRA_CAN,Undefined,2,Bottom,1,1,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,74.59439,1.097609,-1.934439,2251.30245,57.683734,08:00:00,5.98595,3.00802,5.08027,-58.81861,-7.0404,-13.60713,2.11978,0.0499,68.92589,-9.492304,-4.341502,0.517899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.20166,-3.2854,-2.81367,50,6.04356,4.18721,-108.25366,0.05152,7.35358,19.03221,-36.06971,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251002-BrazellField-Private-2,bd540950-9fdf-11f0-85e9-e9560c876798,72.77954,NA,NA,5.6685,NA,NA,NA,NA,NA,NA,b83723a8-161f-4502-b03c-5d09d5a7371a,2025-10-02,22:32:54,2025-10-02T22:32:54Z,2025-10-02T22:32:54Z,NA,v3,5310,5310,NA,"Aaron, Parker",10308979,Right,GRA_CAN,c15b768f-70f6-4605-8b35-85a271e32579,55.42153,-109.20266,9.51611,5.99616,1.85007,-18.03486,-3.01331,3.82054,3.67679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,2025-10-02,15:33:15,2,3,"Moeller, Luke",703666,Left,GRA_CAN,"Bianchina, Vince",812437,Right,GRA_CAN,Undefined,2,Bottom,1,1,1,FourSeamFastBall,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,87.7902,-1.580786,-3.547963,1919.080134,206.517648,01:00:00,6.10717,3.05078,6.07536,-21.59568,14.06115,6.51768,2.84168,0.30685,81.29371,-5.618206,-2.37728,0.429777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.19398,7.94867,-2.77932,50,5.97296,7.63757,-127.44879,-4.18505,-6.99294,22.82469,-18.92068,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251002-BrazellField-Private-2,c9aa25e0-9fdf-11f0-85e9-e9560c876798,87.70237,NA,NA,6.49649,NA,NA,NA,NA,NA,NA,b83723a8-161f-4502-b03c-5d09d5a7371a,2025-10-02,22:33:15,2025-10-02T22:33:15Z,2025-10-02T22:33:15Z,NA,v3,5310,5310,NA,"Aaron, Parker",10308979,Right,GRA_CAN,81a73350-2867-4ff1-a101-058e3b2f855a,54.42345,-128.23854,11.41234,6.10644,-3.53038,-9.46034,-3.04777,7.87952,-3.49647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,2025-10-02,15:33:48,2,4,"Moeller, Luke",703666,Left,GRA_CAN,"Bianchina, Vince",812437,Right,GRA_CAN,Undefined,2,Bottom,1,1,2,Cutter,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,NA,78.46427,-0.201193,-4.427876,2442.0634,77.665854,08:30:00,5.98722,3.12669,5.55415,-45.82857,0.07831,-5.67961,1.97962,-1.49218,72.76968,-8.517896,-5.436311,0.487652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.71614,0.51484,-2.73937,50,5.93945,9.02278,-113.71407,-1.91989,2.26039,19.69792,-31.49593,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251002-BrazellField-Private-2,dda029f0-9fdf-11f0-85e9-e9560c876798,77.29369,NA,NA,5.69459,NA,NA,NA,NA,NA,NA,b83723a8-161f-4502-b03c-5d09d5a7371a,2025-10-02,22:33:48,2025-10-02T22:33:48Z,2025-10-02T22:33:48Z,NA,v3,5310,5310,NA,"Aaron, Parker",10308979,Right,GRA_CAN,5f00cb98-d4f9-4189-b77b-1b232ae8f434,54.94608,-114.56764,9.84896,5.99307,-0.55507,-15.74796,-3.12824,8.92483,1.1302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,2025-10-02,15:34:09,2,5,"Moeller, Luke",703666,Left,GRA_CAN,"Bianchina, Vince",812437,Right,GRA_CAN,Undefined,2,Bottom,1,2,2,Curveball,Curveball,StrikeCalled,Strikeout,Undefined,Undefined,0,0,NA,74.44455,1.968894,-2.298181,2429.484766,76.329968,08:30:00,5.84632,3.1918,4.95388,-53.95771,-1.68252,-13.42343,3.21239,-0.09943,68.53151,-7.769512,-4.66153,0.520378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.97866,-0.85878,-2.95746,50,5.9929500000000004,4.86275,-107.91767,1.85514,7.05523,18.66555,-33.18747,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251002-BrazellField-Private-2,e9f9f000-9fdf-11f0-85e9-e9560c876798,72.43276,NA,NA,5.91304,NA,NA,NA,NA,NA,NA,b83723a8-161f-4502-b03c-5d09d5a7371a,2025-10-02,22:34:09,2025-10-02T22:34:09Z,2025-10-02T22:34:09Z,NA,v3,5310,5310,NA,"Aaron, Parker",10308979,Right,GRA_CAN,30ed5aeb-0d30-462b-b790-09d9493fc06b,55.54622,-108.87272,9.33278,5.85459,3.55324,-16.59373,-3.19703,4.50175,3.52761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,2025-10-02,15:34:33,3,1,"Moeller, Luke",703666,Left,GRA_CAN,"Boever, Cael",830837,Right,GRA_CAN,Undefined,2,Bottom,2,0,0,FourSeamFastBall,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NA,89.24584,-3.337273,-3.767075,2070.452253,208.770465,01:00:00,6.0089,2.90429,5.95491,-16.62922,18.52214,9.54737,1.51799,0.20134,81.73561,-6.490521,-2.056577,0.42672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.89803,10.74355,-2.60976,50,5.73347,8.10217,-129.2,-8.02321,-9.99011,26.39588,-13.97658,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251002-BrazellField-Private-2,f88cb620-9fdf-11f0-85e9-e9560c876798,88.33071,NA,NA,7.51022,NA,NA,NA,NA,NA,NA,b83723a8-161f-4502-b03c-5d09d5a7371a,2025-10-02,22:34:33,2025-10-02T22:34:33Z,2025-10-02T22:34:33Z,NA,v3,5310,5310,NA,"Aaron, Parker",10308979,Right,GRA_CAN,d958e105-7281-4a78-8bf4-7e57763cc082,54.54277,-130.12479,13.19794,6.00599,-7.53353,-6.98829,-2.89975,8.45217,-4.99506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,2025-10-02,15:34:59,3,2,"Moeller, Luke",703666,Left,GRA_CAN,"Boever, Cael",830837,Right,GRA_CAN,Undefined,2,Bottom,2,1,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,NA,74.22785,1.062192,-0.175856,2290.454061,64.879191,08:15:00,5.95612,2.90913,4.88738,-59.9361,-7.01481,-18.61072,1.96642,1.19188,68.17616,-9.716829,-3.461908,0.523584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.07796,-3.19378,-2.87561,50,6.00991,1.07677,-107.68782,-0.11118,10.58662,19.90428,-35.89861,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251002-BrazellField-Private-2,07c33650-9fe0-11f0-85e9-e9560c876798,71.98926,NA,NA,6.0517,NA,NA,NA,NA,NA,NA,b83723a8-161f-4502-b03c-5d09d5a7371a,2025-10-02,22:34:59,2025-10-02T22:34:59Z,2025-10-02T22:34:59Z,NA,v3,5310,5310,NA,"Aaron, Parker",10308979,Right,GRA_CAN,64ae7719-9bc0-4fcb-a4e9-9bfadb36c7bc,55.61402,-108.72052,9.95214,5.96736,1.75136,-17.94931,-2.91723,0.52749,5.29331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,2025-10-02,15:35:21,3,3,"Moeller, Luke",703666,Left,GRA_CAN,"Boever, Cael",830837,Right,GRA_CAN,Undefined,2,Bottom,2,2,0,FourSeamFastBall,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NA,88.7987,-4.098609,-5.464135,2091.53262,206.264305,01:00:00,5.97612,3.05137,6.07226,-17.50568,17.77296,8.24835,0.7009,-1.33281,82.05007,-7.385964,-3.989444,0.427491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.6176,10.52398,-2.63154,50,5.64743,11.93925,-128.28187,-9.74026,-9.4601,23.90488,-14.45155,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251002-BrazellField-Private-2,14f756d0-9fe0-11f0-85e9-e9560c876798,88.17121,NA,NA,6.74863,NA,NA,NA,NA,NA,NA,b83723a8-161f-4502-b03c-5d09d5a7371a,2025-10-02,22:35:21,2025-10-02T22:35:21Z,2025-10-02T22:35:21Z,NA,v3,5310,5310,NA,"Aaron, Parker",10308979,Right,GRA_CAN,52207ad2-239f-4857-8053-41986af9ea29,54.42751,-129.10428,11.95244,5.97398,-9.24307,-7.22577,-3.04789,12.264709999999999,-4.73005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,2025-10-02,15:35:54,3,4,"Moeller, Luke",703666,Left,GRA_CAN,"Boever, Cael",830837,Right,GRA_CAN,Undefined,2,Bottom,2,3,0,FourSeamFastBall,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,88.62344,-1.833209,-4.099204,2177.594074,212.7858,01:00:00,6.04467,3.13382,5.98635,-19.6393,15.87225,9.50406,2.70404,0.12004,81.19003,-5.535186,-2.396655,0.4289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.95276,8.97776,-2.81489,50,5.88866,8.80321,-128.4154,-4.70962,-9.97228,25.78715,-17.13419,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251002-BrazellField-Private-2,28d65070-9fe0-11f0-85e9-e9560c876798,87.88161,NA,NA,7.43341,NA,NA,NA,NA,NA,NA,b83723a8-161f-4502-b03c-5d09d5a7371a,2025-10-02,22:35:54,2025-10-02T22:35:54Z,2025-10-02T22:35:54Z,NA,v3,5310,5310,NA,"Aaron, Parker",10308979,Right,GRA_CAN,3136cf27-4467-4518-b1b9-cfcd45027d47,54.51122,-129.31812,12.89358,6.04303,-4.1098,-8.5671,-3.12917,9.15231,-4.98614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
